RAVE_OBS_ID,Teff,logg,MH,FeH,alphaM,SiFe,AlFe,MgFe,NiFe
20050321_1058m07_111,4241.874,1.7304327,-0.08335755,-0.10118155,0.178169,0.16919598,0.1263285,0.25053573,0.049742103
20050322_1119m04_029,4871.9277,4.511598,0.189631,0.166161,-0.083184995,-0.010812998,0.012139246,0.0030874908,0.054319546
20050328_1634m02_065,4732.8047,2.3423057,-0.24935155,-0.26527154,0.089649,0.090002,0.0859485,0.1054457,0.007472098
20050328_1634m02_068,4765.9756,2.8033361,0.097452454,0.086649455,-0.0268625,-0.012142003,-0.03881251,-0.021655299,-0.0035459027
20050328_1634m02_080,4584.712,2.2819867,-0.10763155,-0.11732155,0.0072680004,0.022660002,0.017922498,0.0226857,-0.004817903
20050328_1634m02_084,4674.0215,2.7975802,0.11051845,0.10128845,0.066437,0.010892995,0.059418485,0.1478317,0.010682106
20050328_1634m02_109,4356.91,1.9124067,-0.39298156,-0.39544156,0.189129,0.191722,0.2189265,0.26288173,0.038112104
20050331_1101m01_041,6059.7183,4.3388023,-0.219679,-0.217939,0.00025499985,-0.0029210001,-0.056660727,0.02094151,-0.032220438
20050331_1101m01_044,6130.541,4.3707747,0.236761,0.231161,-0.032275,-0.011281997,-0.0032707602,-0.0704885,0.052089572
20050331_1101m01_054,5042.708,3.7099133,-0.06545555,-0.06960355,0.023702998,-0.005450003,0.031130493,0.054340698,0.025717098
20050418_1138m13_118,6232.32,4.228126,-0.053671997,-0.056987,0.016047,0.0332553,0.007680949,1.3500452E-05,0.022566352
20050418_1138m13_134,4659.327,2.5238473,-0.24256155,-0.26486155,0.12414899,0.16276202,0.18593049,0.12207171,0.092412114
20050418_1334m16_110,6386.431,4.157228,-0.49930897,-0.52178895,0.113185,0.10333899,0.08060923,0.2107715,0.13686952
20050418_1334m16_131,4711.087,2.5421576,-0.29545155,-0.30186155,0.0629,0.039187998,0.0960855,0.1010717,0.027562082
20050419_1634m02_072,4713.0645,2.4887033,-0.60016155,-0.6091316,0.207429,0.18897203,0.19620854,0.27202174,0.08690214
20050420_1200m15_150,4988.483,2.411707,-0.5235016,-0.55039155,0.206999,0.22175199,0.2591485,0.2846017,0.087592095
20050421_1334m16_110,6635.6978,4.260572,-0.249229,-0.242119,0.088391,0.06973301,-0.037370756,0.1513215,-0.016390458
20050421_1334m16_124,4718.8877,2.609861,-0.05405355,-0.05924755,0.018027999,0.016882002,0.014714498,0.020384703,0.020222101
20050421_1334m16_125,6502.594,4.2427554,-0.166829,-0.179679,0.091515005,0.140661,0.01439926,0.26073152,0.015769556
20050421_1334m16_142,4808.063,3.111527,-0.21300155,-0.22503155,0.173069,0.192092,0.2387185,0.2458317,0.08219211
20050426_0909m03_072,4926.852,2.8538702,-0.27072155,-0.27598155,0.025456998,0.027427986,0.017208487,0.036929697,0.006462097
20050426_0909m03_093,6956.0845,4.1646676,-0.030305,-0.087746,0.102035,0.15736401,-0.11247375,0.2834725,0.14086556
20050426_1146m01_066,5975.8857,4.246705,0.018996,0.015214,0.003389,-0.011860998,0.037457246,-0.011195499,0.05213655
20050426_1146m01_080,6271.029,4.2823052,0.240081,0.241681,-0.037376,-0.0037630051,-0.039430752,-0.08406849,-0.0015004277
20050426_1146m01_082,6737.922,4.1960335,0.082631,0.085749,0.036187,0.060851008,-0.06794975,0.0777725,7.1547925E-05
20050426_1146m01_083,6871.1357,4.4049444,-0.202259,-0.193109,0.0745,0.082463,-0.057380766,0.0974415,-0.050310448
20050426_1315m05_061,4715.243,2.999296,-0.02048755,-0.031459548,0.063698,0.028357,0.072076485,0.09503969,0.020139895
20050426_1740m31_050,5124.5483,2.8206031,-0.0031976502,-0.01733755,-0.068087,-0.047264095,-0.0936335,-0.1154484,-0.032828905
20050427_0922m07_088,4746.3364,2.3679724,-0.06964555,-0.07959355,0.0043659993,0.025943,0.035080492,-0.011051305,-0.005985908
20050427_1200m09_009,4244.1885,1.6742799,-0.45330155,-0.46974155,0.236549,0.222722,0.22973749,0.3487417,0.08750209
20050427_1200m09_012,5899.9185,4.373528,-0.56108904,-0.57297903,0.074864,0.082012,0.013619244,0.13807449,-0.031440437
20050428_1207m04_072,4622.9077,2.674841,0.11933845,0.10086845,0.022785999,0.027324006,0.03755851,0.061433703,0.0423021
20050428_1337m03_051,5010.954,2.3770344,-0.75554156,-0.78353155,0.232659,0.21064198,0.2894485,0.33167168,0.062632084
20050530_1512m01_012,4389.7266,1.7466253,-0.5033116,-0.50860155,0.253689,0.21910197,0.19950849,0.3483317,0.066202074
20050530_1512m01_092,4832.025,2.3664153,-0.44684154,-0.47271156,0.196689,0.19508204,0.17926851,0.25869173,0.071352094
20050530_1512m01_112,4834.627,3.344453,-0.08384655,-0.09646155,0.083989,0.06439,0.1349985,0.18935671,0.0568721
20050530_1512m01_127,4729.298,2.8795729,0.03945045,0.026610453,0.008995,0.009162001,0.023896497,-0.0007214006,0.012147099
20050530_1607m11_047,4604.5273,2.4165795,0.29290846,0.26801845,0.0030310005,0.017239004,-0.010211498,0.040362716,0.070672095
20050601_1609m19_018,4313.9224,1.8967284,-0.11256155,-0.12380155,0.015986998,0.018225007,0.024311498,0.013343707,-0.011697896
20050601_1609m19_026,4255.4697,1.9123441,-0.27274156,-0.28128156,0.200339,0.248232,0.2489385,0.2719517,0.09427212
20050601_1609m19_027,6198.521,4.110626,-0.119049,-0.123439,0.03188,0.065630995,0.12316125,0.057859495,-0.00791046
20050601_1609m19_082,5048.275,3.158698,0.17029846,0.16817845,-0.032074902,-0.019533992,0.025708482,-0.0464563,-0.0062078983
20050601_1609m19_113,5772.0527,3.977196,0.167961,0.157051,0.002088,0.048309,0.10962924,0.01782851,0.025339559
20050601_1609m19_125,5813.856,4.3775454,-0.013861001,-0.01586,-0.036542,-0.018637,0.034401245,-0.0370645,-0.04159645
20050601_1639m11_009,4234.747,1.7668593,-0.01489055,-0.02490155,0.022491999,-0.012711998,-0.07486451,0.0642477,-0.0046439003
20050601_1639m11_019,5012.514,3.46774,0.18389845,0.16456845,-0.0378655,-0.031444997,-0.0719915,-0.044977307,0.030502096
20050601_1639m11_028,6357.9624,4.154406,0.10461099,0.096456,0.020294,0.034153096,0.035394244,0.088159494,0.020174548
20050602_1652m06_080,4808.912,2.7732615,-0.10261155,-0.11153155,0.0009369999,0.047187,-0.0013465062,0.008656196,-0.014217906
20050602_1652m06_081,4538.7114,2.1926582,-0.61758155,-0.63579154,0.22867899,0.249192,0.2542885,0.30637172,0.08335209
20050602_1652m06_082,5607.887,4.3918147,-0.31323898,-0.320729,0.002401,0.0258978,0.06833923,0.0834845,-0.027040452
20050602_1652m06_084,4952.5903,2.388358,-0.38276154,-0.39056155,0.077639,0.103632,0.13630849,0.11322171,-0.021087915
20050617_1652m06_082,4894.5747,3.1255634,0.12661844,0.11075845,-0.039718702,-0.011188008,-0.010281503,-0.022675306,0.023652107
20050630_1552m24_093,6206.224,4.210969,-0.317859,-0.332699,0.079264,0.123485,0.09393926,0.1611215,0.054309577
20050630_1552m24_109,4888.5234,2.9386473,-0.10608154,-0.11801155,0.010782998,0.035659,0.07948849,0.036158703,0.019795105
20050630_1552m24_129,5555.876,4.4825797,-0.163489,-0.162099,-0.01067507,-0.03633499,0.02652426,0.008745506,-0.04519044
20050727_1628m23_012,4783.251,2.3653417,-0.37489155,-0.39534155,0.230929,0.22386199,0.2495949,0.3355717,0.06527209
20050727_1628m23_055,4791.3804,2.8326015,-0.42238155,-0.43912154,0.183749,0.202292,0.22505748,0.27117172,0.08248207
20050727_1628m23_060,4565.8633,2.390971,0.24671845,0.22441845,0.050701,0.06993599,0.0704685,0.089169696,0.016572118
20050729_2233m17_093,5735.161,4.1296034,-0.32337898,-0.322949,0.053531,0.081809014,0.15556926,0.11610352,-0.015760452
20050731_1456m05_019,6338.9434,4.1828547,-0.00875,-0.0063289003,0.01966,0.0478949,-0.05403185,0.03789168,-0.06580555
20050801_0138m02_086,6371.323,3.9913573,-0.025967,-0.021763,0.051715,0.071541995,-0.07681975,0.038517,0.013793552
20050801_0138m02_098,6398.758,4.2510853,-0.097059004,-0.097729005,0.024231998,0.031948306,-0.059830748,0.0401661,0.06493536
20050801_1552m24_114,4496.783,2.5005078,0.33514845,0.31953844,-0.0060280003,0.0020080209,0.0316585,0.050201714,0.06399208
20050801_1552m24_128,4416.98,2.150747,-0.29403156,-0.30250156,0.185459,0.180502,0.13456951,0.28186172,0.075822115
20050801_1552m24_129,5105.3125,3.9070683,-0.30379155,-0.31432155,0.182989,0.13730198,0.20187849,0.2967117,0.11673211
20050801_1552m24_133,4429.658,1.7620227,-0.66078156,-0.6731715,0.194619,0.23356196,0.16122848,0.27678168,0.07076204
20050801_2354m70_135,6158.8643,4.3049116,-0.32653898,-0.324049,0.048993997,0.06782901,-0.01380074,0.027941525,0.010669559
20050807_1611m27_079,6007.5107,4.2016788,0.044244003,0.031534,0.006612001,0.030505601,0.06771624,0.0118565,0.02576055
20050807_1611m27_082,5975.7627,4.215148,-0.019477,-0.027487,0.007162001,-0.015109999,0.13357726,0.0397745,0.05891455
20050807_1611m27_085,5901.0986,4.469882,0.19082099,0.18902099,-0.045299,-0.03319499,-0.03580074,-0.0816785,0.022149578
20050807_1611m27_086,4015.1013,1.1334105,-0.75536156,-0.75552154,0.242049,0.228302,0.14556849,0.3627617,0.057102084
20050808_1628m23_062,4717.3677,2.3489642,-0.23767155,-0.24938154,0.161549,0.17575198,0.16897249,0.22540168,0.0702821
20050808_1628m23_066,5671.5854,4.219147,0.123771,0.115861,-0.025819,-0.01704,0.09704925,-0.022802502,-0.017670445
20050810_1644m19_038,4052.7573,1.3789074,-0.33795154,-0.35252154,0.134419,0.10013199,0.07307848,0.20292169,0.043612093
20050815_1934m33_082,4828.9624,2.5156152,0.03625445,0.021205451,0.024124999,0.045909,0.06769149,0.0424277,0.030007102
20050815_1934m33_086,4728.456,2.3600228,-0.27995154,-0.30095154,0.196759,0.21736199,0.18995349,0.26998168,0.08491209
20050827_1652m03b_064,6146.9556,4.341024,-0.459429,-0.46994898,0.051282004,0.097374976,0.10046923,0.08771047,0.05474955
20050914_2227m08_003,5938.343,3.9542353,-0.165569,-0.00055749714,-0.0081374,-0.06313751,0.026763752,-0.07559101,-0.14361195
20050914_2227m08_006,6214.7593,4.0803523,-0.091576,-0.093643,0.044555,0.091339,0.07199425,0.0623325,0.030156553
20050914_2227m08_025,4663.708,2.5413322,-0.47529155,-0.48556155,0.185889,0.19539201,0.2424915,0.2518717,0.0902721
20050914_2227m08_030,6533.5767,4.424791,-0.161689,-0.16736901,0.050906003,0.045557007,0.057484254,0.1053255,-0.028350458
20050914_2227m08_033,5885.699,4.4183717,-0.579969,-0.579949,0.049805,0.06094706,0.03463924,0.12153053,-0.11356044
20050914_2227m08_034,5602.3857,4.449441,-0.046012998,-0.062094,0.06471,0.069995,0.20553425,0.17471251,0.04276555
20050914_2227m08_041,4673.745,4.542473,0.30568102,0.280501,-0.105344,-0.041750997,0.031759262,-0.007161498,0.06731957
20050914_2227m08_057,5032.507,4.622966,0.043462,0.037861,-0.028371999,-0.041154,-0.02661175,-0.014169499,-0.0044894516
20050914_2227m08_059,4434.6787,1.980299,-0.6168215,-0.61597157,0.225029,0.24536204,0.2496885,0.29332176,0.06351209
20050914_2227m08_075,4879.152,3.460387,0.30544844,0.27846846,-0.009709001,0.023274988,0.032698482,0.030037671,0.08540207
20050914_2227m08_082,5729.25,4.4429245,-0.24092901,-0.26468903,0.158615,0.16150102,0.32659927,0.2906615,0.076879576
20050914_2227m08_119,4928,3.6579657,0.38681844,0.37750846,-0.017571,0.016584992,0.0024984777,-0.006898731,0.065412074
20050914_2227m08_121,4604.9736,2.3581293,-0.55354154,-0.57014155,0.213659,0.22256202,0.26476848,0.29272172,0.08422211
20050914_2227m08_123,6043.2217,4.393203,-0.234909,-0.230529,0.021403002,0.04242,-0.089020744,0.0666855,-0.05217047
20050914_2227m08_132,4492.692,4.5310283,-0.0063093007,-0.0012465003,-0.0150498,-0.1439018,-0.11972026,-0.077771306,0.018067053
20050914_2227m08_133,6051.1123,4.216934,-0.010084,-0.018913,-0.0049269,0.016995002,0.12496325,-0.009664498,0.021351552
20050921_0341m08_039,4706.013,4.605914,0.028479,0.028815,-0.016900301,-0.049259998,0.020502249,0.025049502,0.03482555
20050921_0341m08_044,4489.328,4.5752854,0.07237,0.075642996,-0.028351,-0.09069199,-0.043733746,-0.027802497,0.009617552
20050921_0341m08_062,5026.775,4.163401,-0.19049901,-0.184029,0.004005,-0.038401008,0.043319255,-0.012222514,-0.10073046
20050921_0341m08_064,5024.482,3.3362105,-0.08158155,-0.08337555,0.011810001,-0.0073289946,0.042922497,0.038225703,0.0430601
20050921_0341m08_065,5606.1787,4.249652,-0.064443,-0.178259,0.024687001,0.026476994,-0.023450747,0.1445245,0.018739551
20050921_0341m08_078,4919.3633,2.4888165,-0.26095155,-0.27710155,0.036767,0.068379,0.10645649,0.045187697,0.028922096
20050921_0341m08_087,4658.0625,2.5785377,-0.13646154,-0.14613155,0.043239996,0.06851,0.057592496,0.0556657,0.010762095
20050921_0341m08_109,5760.8594,4.4320874,-0.035423,-0.033625998,-0.038291,-0.021124005,-0.029419757,-0.06665551,0.05530655
20051021_0527m24_118,4779.6567,2.5048025,0.11031845,0.08889845,-0.0022029988,0.047908008,0.009048492,-0.0010222942,0.025192097
20051105_0341m08_039,5656.6567,4.102696,-0.57585156,-0.60016155,0.160509,0.120462,0.16498849,0.24468169,0.09509212
20051105_0341m08_043,6005.8906,3.9115684,-0.27404153,-0.28035155,0.04762,0.058119014,0.0071084797,0.039908707,0.07834211
20051105_0341m08_047,5686.7944,4.090848,0.080217,0.074482,-0.0126523,0.018599994,0.054288246,0.0112895,0.03331855
20051105_0341m08_062,5606.1787,4.249652,-0.064443,-0.178259,0.024687001,0.026476994,-0.023450747,0.1445245,0.018739551
20051105_0341m08_065,5810.5923,4.264549,0.159661,0.147771,-0.01853,0.015958995,0.013109252,-0.00549151,0.060069546
20051105_0341m08_068,5204.7173,4.6033463,-0.043973,-0.052144997,0.004264,-0.003746003,0.033240248,0.043123297,0.008954648
20051105_0341m08_075,4626.7905,2.6313107,0.37794846,0.36016846,0.005534999,0.01945901,-0.020581514,0.023753703,0.0019020736
20051105_0341m08_094,4488.9404,1.9769353,-0.43346155,-0.43486154,0.059412003,0.068782,0.05865848,0.07649168,0.016842067
20051105_0341m08_103,4924.8145,2.4419785,-0.27474156,-0.28265154,0.060717,0.06437197,0.11554049,0.08795369,0.02693209
20051105_0341m08_112,5457.2495,4.6313195,-0.358259,-0.35346898,0.032036997,0.009235978,0.017519236,0.05101949,-0.032200456
20051109_0158m04_055,4668.54,2.7886343,-0.05486855,-0.06866055,0.053295,0.057452,0.07116749,0.058129698,0.032799102
20051109_0158m04_058,4819.918,2.8843017,-0.10574155,-0.11737155,0.017352998,0.010500006,0.037543498,0.034773707,0.030830108
20051109_0158m04_089,5669.1157,4.450208,-0.097589,-0.100299,0.0070239995,0.018078998,0.04070925,0.019948497,0.037026547
20051112_0028m77_103,5130.521,2.9116132,-0.36209154,-0.37264153,0.058949,0.072741985,0.12213847,0.10515168,0.046512067
20051112_0315m08_059,4901.629,2.720881,-0.50155157,-0.50798154,0.047774002,0.031082958,0.055188477,0.08621168,0.053102076
20051112_0315m08_073,5093.6484,3.8013873,0.19650845,0.18903846,-0.012354001,-0.00891,-0.033901513,0.0046169907,0.07758209
20051112_0315m08_084,6175.404,3.951307,-0.221329,-0.225099,0.057853,0.065239996,0.07933925,0.10078549,0.033509538
20051112_0315m08_091,4598.402,2.3115122,-0.55653155,-0.56395155,0.213449,0.193192,0.2322585,0.3043217,0.10676208
20051112_0315m08_093,5607.6553,4.1874332,0.0064625,0.00211711,-0.0118757,0.014934389,0.05454914,-0.019326111,-0.0022875583
20051112_2349m11_050,6166.343,4.364209,0.122961,0.122961,-0.0089338,-0.013294004,-0.17723475,-0.010597497,0.07209954
20051113_0252m10_018,6094.117,4.4686527,0.112861,0.104301,-0.046907,-0.09685899,0.02017925,-0.0668585,0.06147956
20051123_0030m11_025,4383.846,1.9978329,-0.41487154,-0.42596155,0.23339899,0.22606203,0.2578325,0.32327172,0.10898209
20051207_0736m57_016,4357.8765,1.9154743,-0.15594155,-0.16761155,0.0023179986,0.022751004,-0.0019885004,-0.0010328889,-0.009927899
20051211_0403m68_007,6533.826,4.400565,0.03303,0.033051,0.044396996,0.043265,0.044579253,0.06373151,-0.0029094499
20051211_0403m68_087,5641.7524,4.253177,0.16205099,0.14683099,0.00059800036,0.053628996,0.10971926,0.0064605027,0.047799557
20051211_0403m68_119,5669.555,4.4827013,0.098896,0.101551,-0.02726,-0.035099998,0.0009492487,-0.029058501,-0.01747045
20051211_0403m68_123,6695.7617,4.467659,-0.039417,-0.035503,0.047804996,0.043751,-0.06994875,0.0644405,0.062451556
20060106_0408m08_065,6295.369,4.2369623,-0.070837,-0.056617003,0.02356,0.056481007,-0.08177674,0.0012725033,-0.058121447
20060106_0408m08_075,5455.0537,3.2227325,-0.22266155,-0.22928154,0.011324998,0.014327988,0.004434496,-0.009909809,0.008652106
20060126_0614m68_128,5406.688,3.7907212,-0.06928655,-0.07117355,0.007946998,-0.032358304,-0.09134151,0.00013440102,-0.014736906
20060126_0614m68_134,5001.024,3.2029986,-0.14073154,-0.15186155,-0.016083,-0.016330987,0.0012506992,-0.012892291,-0.012097895
20060126_0614m68_143,6355.285,3.6581,-0.14965154,-0.16630155,0.05483,0.117442,-0.1613315,0.1365217,-0.0733179
20060129_1117m10_033,5033.65,3.3824399,-0.05412455,-0.059173547,-0.0028770007,-0.0065710023,-0.07469151,-0.008629605,0.027524099
20060130_0845m14_101,4820.5156,2.4150846,-0.17968155,-0.19916154,0.019053001,0.050100997,0.069504485,0.048372686,0.038752094
20060130_0845m14_103,7010.512,3.5640588,-0.18766901,-0.21045901,0.19215499,0.291651,0.06460926,0.29501152,0.040689558
20060130_0845m14_104,4737.281,2.5105262,-0.44709155,-0.45246154,0.062106997,0.051913977,0.11733848,0.07940769,0.04660207
20060130_0845m14_110,4758.5776,2.3649244,-0.12648155,-0.13239154,0.027601998,0.035192996,0.019575492,0.03189969,-0.014387906
20060131_0639m51_117,6231.1743,4.3584385,-0.492099,-0.508759,0.092105,0.15016103,0.13627928,0.17725152,0.0512096
20060131_1117m10_034,4454.7847,2.3634114,0.10586845,0.08200745,0.080789,0.057634994,0.093739495,0.13838269,0.0498731
20060203_0634m31_065,4734.9443,2.4974098,-0.13398154,-0.14869155,0.023295999,0.03854301,0.031919494,0.024936706,0.018192098
20060203_0634m31_148,5069.673,3.4820106,0.00265315,-0.00039673015,-0.014388001,-0.0056061186,0.011863679,-0.00919362,-0.0014047215
20060203_0736m57_012,4895.461,2.9723213,-0.34900156,-0.35656154,0.075699,0.053983986,0.14317748,0.13215168,0.037632078
20060206_0736m57_012,4895.461,2.9723213,-0.34900156,-0.35656154,0.075699,0.053983986,0.14317748,0.13215168,0.037632078
20060207_0736m57_004,4805.829,2.4079552,-0.14835155,-0.15284155,0.049658,0.065033,0.1064085,0.0983817,0.03799911
20060208_0634m31_048,4385.216,1.7817422,-0.46095154,-0.46830153,0.047937997,0.07186198,0.05091849,0.07978171,0.011862069
20060208_0951m31_085,4306.389,1.8896531,0.14084846,0.13208845,0.02231,0.037124008,-0.015881509,0.09022871,0.0342021
20060217_0845m14_059,4800.068,2.99785,0.09393945,0.07979845,0.010779999,-0.0009969994,0.015858494,0.0690727,0.017142095
20060217_0845m14_083,4492.131,1.9084096,-0.34200156,-0.35637155,0.006988,0.034633994,0.0031484962,0.033922702,-0.018907905
20060217_0845m14_103,4783.8555,2.3948913,-0.087149546,-0.09952555,0.023539998,0.018299006,0.011666499,0.037743703,-0.014162905
20060217_0845m14_119,4391.1465,1.8369919,-0.48975155,-0.49791154,0.073829,0.07709199,0.058758497,0.082758695,0.054442078
20060307_0736m57_021,4934.259,2.5802686,0.01917945,0.00966115,-0.005205,0.014048302,0.07632579,-0.0094260005,-0.0366646
20060307_1200m15_021,4902.439,3.2404203,0.06878245,0.048045453,-0.0077060014,-0.0054760017,0.023281489,0.015486497,0.0455751
20060307_1200m15_120,6287.3555,4.158438,-0.048793,-0.041360997,0.026295,0.018266467,-0.042759754,0.017076496,-0.00236265
20060307_1200m15_143,4582.846,2.395636,-0.00550985,-0.01505655,0.010093998,0.0242057,-0.038829505,0.038989402,-0.0024388004
20060307_1200m15_144,6341.5513,4.1465073,0.147341,0.152051,0.012460999,0.0310788,0.015519246,-0.0052905083,-0.0023804456
20060307_1200m15_150,4380.0815,1.809653,-0.7010915,-0.71130157,0.24076901,0.24667203,0.20490849,0.29696175,0.0834021
20060311_0615m74_039,5990.9634,4.3256435,-0.033892,-0.033949,-0.022915,-0.035906997,0.092533246,-0.0011755005,-0.004912149
20060311_0615m74_081,6578.805,4.0553703,-0.17345901,-0.18022901,0.121925,0.124747,0.07372125,0.25276148,0.026339546
20060311_0615m74_093,5219.837,3.5616734,-0.24726155,-0.29148155,-0.053374,-0.184668,-0.06847149,-0.036866307,0.10799211
20060311_0615m74_103,4639.577,2.6212006,-0.11758155,-0.11926155,0.12472899,0.108592,0.1553285,0.2068817,0.0500841
20060311_0615m74_106,6428.4473,4.1411195,-0.080277,-0.061246,0.114625,0.087858,0.055651248,0.2695305,-0.04693245
20060311_0615m74_128,6157.374,4.0029764,-0.190349,-0.199719,0.078667,0.143691,0.11390324,0.1138975,0.040199548
20060311_0615m74_133,5590.05,4.4857235,-0.18338901,-0.181209,0.016384,0.05550699,0.038039252,0.017819494,0.019489542
20060311_0615m74_137,6349.7686,4.2331047,-0.233039,-0.242089,0.043431997,0.102048,0.060689256,0.0932235,0.095209554
20060311_0615m74_144,4761.9966,2.4114385,-0.02036655,-0.03456755,0.020436,0.028434,0.0550645,0.059457697,0.011927998
